Date,Cumulative Cases by Episode Date,Cumulative Resolved Cases by Episode Date,Cumulative Active Cases by Episode Date,Cumulative Deaths by Date of Death,Daily Cases by Reported Date,7-day Average of Newly Reported cases by Reported Date,Daily Cases by Episode Date,Daily Cases Linked to a Community Outbreak by Episode Date,Daily Cases Linked to a School or Childcare Outbreak by Episode Date,Daily Cases Linked to an Institutional Outbreak by Episode Date,Daily Cases Not Linked to an Outbreak (i.e. Sporadic Cases) by Episode Date,Cases Newly Admitted to Hospital,Cases Currently in Hospital,Cases Currently in ICU,"Cumulative Rate for 0-9 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 10-19 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 20-29 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 30-39 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 40-49 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 50-59 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 60-69 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 70-79 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 80-89 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 90 Years and Over (per 100,000 pop) by Episode Date","Cumulative Rate for Males (per 100,000 pop) by Episode Date","Cumulative Rate for Females (per 100,000 pop) by Episode Date",Source of Infection is Close Contact by Episode Date,Source of Infection is Missing by Episode Date,Source of Infection is an Outbreak by Episode Date,Source of Infection is Travel by Episode Date,Source of Infection is Unknown by Episode Date,Sum of Non-Institutional Source of Infection Over the Last 14 Days,% No Known Source for Cases with Non-Institutional Source of Infection Over the Last 14 Days
2020-06-17 0:00,2063,1718,85,260,8,5,3,0,0,0,3,1,6,1,29.1,53,159.1,166.2,202.5,209.6,201,237.5,805,2215.2,161.5,228.5,2,0,0,1,0,67,23.9
2020-06-18 0:00,2065,1734,71,260,2,4.6,2,0,0,0,2,,6,1,29.1,53,159.1,167.4,202.5,209.6,201,237.5,805,2215.2,161.7,228.7,0,0,0,0,2,62,24.2
2020-06-19 0:00,2068,1739,69,260,5,3.9,3,0,0,0,3,,5,1,29.1,53,160.4,168.1,202.5,209.6,201,237.5,805,2215.2,161.9,229.1,2,0,0,0,1,61,24.6
2020-06-20 0:00,2074,1744,69,261,1,3.1,6,0,0,0,6,1,5,1,29.1,53.9,162.2,168.1,202.5,210.3,201,238.8,805,2215.2,162.8,229.2,4,0,0,0,2,64,26.6
2020-06-21 0:00,2080,1746,73,261,1,3.1,6,0,0,0,6,,4,1,29.1,56.5,162.2,168.7,202.5,211.8,201,238.8,805,2215.2,163.4,229.8,4,0,0,0,2,69,26.1
2020-06-22 0:00,2082,1748,73,261,6,3.7,2,0,0,1,1,,1,1,29.1,56.5,162.9,169.3,202.5,211.8,201,238.8,805,2215.2,163.6,230,0,0,1,0,1,68,27.9
2020-06-23 0:00,2091,1753,76,262,4,3.9,9,0,0,0,9,,1,1,29.1,57.4,164.1,170.6,204,211.8,201,240.2,808,2215.2,164.8,230.5,2,1,0,1,5,67,29.9
2020-06-24 0:00,2093,1760,71,262,3,3.1,2,0,0,0,2,1,2,1,29.1,57.4,164.7,170.6,204.7,211.8,201,240.2,808,2215.2,165.2,230.5,2,0,0,0,0,59,32.2
2020-06-25 0:00,2099,1767,69,263,6,3.7,6,0,0,0,6,,2,1,30,58.3,165.3,171.9,205.5,211.8,201,240.2,808,2215.2,165.4,231.5,2,0,0,1,3,58,34.5
2020-06-26 0:00,2103,1777,63,263,6,3.9,4,0,0,0,4,,2,1,30,58.3,165.9,173.1,205.5,212.5,201,240.2,808,2215.2,165.6,232,2,0,0,0,2,58,36.2
2020-06-27 0:00,2106,1778,65,263,3,4.1,3,0,0,0,3,,1,1,30,58.3,167.2,173.8,205.5,212.5,201,240.2,808,2215.2,165.7,232.4,1,0,0,0,2,58,39.7
2020-06-28 0:00,2108,1781,64,263,2,4.3,2,0,0,0,2,,1,1,30,59.2,167.2,173.8,205.5,212.5,201,240.2,808,2226.5,165.7,232.8,0,0,0,0,2,57,42.1
2020-06-29 0:00,2112,1784,65,263,1,3.6,4,0,0,0,4,2,3,1,30,59.2,168.4,173.8,206.2,213.2,201,240.2,808,2226.5,166.1,233.2,3,0,0,0,1,56,42.9
2020-06-30 0:00,2115,1788,64,263,10,4.4,3,0,0,0,3,,3,1,30,60,169,173.8,206.2,213.9,201,240.2,808,2226.5,166.1,233.7,2,0,0,0,1,55,43.6
2020-07-01 0:00,2117,1791,63,263,4,4.6,2,0,0,0,2,,3,2,30,60.9,169,173.8,206.2,214.6,201,240.2,808,2226.5,166.1,234.1,2,0,0,0,0,54,44.4
2020-07-02 0:00,2123,1798,62,263,4,4.3,6,0,0,1,5,,3,1,30,61.8,170.9,174.4,206.2,214.6,201.8,240.2,808,2226.5,166.7,234.6,3,0,1,0,2,58,41.4
2020-07-03 0:00,2131,1798,70,263,4,4,8,0,0,0,8,,3,1,30,62.7,172.8,175,207.7,214.6,201.8,240.2,811,2226.5,167.9,235,3,0,0,0,5,63,44.4
2020-07-04 0:00,2134,1801,70,263,4,4.1,3,0,0,0,3,,3,1,30,62.7,173.4,175.7,208.4,214.6,201.8,240.2,811,2226.5,168.3,235.2,0,0,0,1,2,60,46.7
2020-07-05 0:00,2136,1806,67,263,5,4.6,2,0,0,0,2,,2,1,30,62.7,174,175.7,209.2,214.6,201.8,240.2,811,2226.5,168.3,235.6,1,0,0,0,1,56,48.2
2020-07-06 0:00,2143,1812,68,263,,4.4,7,0,0,1,6,,2,1,30.9,64.5,175.2,176.3,209.9,214.6,201.8,240.2,811,2226.5,168.8,236.3,3,0,0,0,4,61,49.2
2020-07-07 0:00,2150,1818,69,263,6,3.9,7,0,0,1,6,,1,1,30.9,65.3,177.7,176.3,210.7,215.3,201.8,240.2,811,2226.5,169.2,237.2,4,0,1,0,2,59,45.8
2020-07-08 0:00,2162,1825,74,263,5,4,12,0,0,1,11,,1,1,33.6,65.3,178.9,176.9,212.1,216.8,202.7,241.5,811,2226.5,170.6,238.2,7,0,1,0,4,69,44.9
2020-07-09 0:00,2170,1829,78,263,5,4.1,8,0,0,0,8,1,2,,33.6,66.2,180.2,178.2,212.1,218.9,202.7,241.5,811,2226.5,171.5,238.7,6,0,0,0,2,71,42.3
2020-07-10 0:00,2186,1832,91,263,12,5.3,16,0,0,0,16,,2,,33.6,67.1,182,182,212.1,221.1,204.4,242.8,811,2226.5,172.5,240.8,10,0,0,0,6,83,41
2020-07-11 0:00,2193,1834,96,263,7,5.7,7,0,0,0,7,1,2,1,33.6,68.9,182,183.2,212.9,222.5,204.4,242.8,811,2226.5,173.1,241.5,4,0,0,0,3,87,40.2
2020-07-12 0:00,2216,1837,116,263,9,6.3,23,0,0,2,21,1,3,1,35.5,69.8,188.9,184.5,214.4,224.6,205.2,244.1,811,2226.5,174.6,244.3,15,0,0,0,8,108,38
2020-07-13 0:00,2239,1842,134,263,6,7.1,23,0,0,2,21,,3,,35.5,70.6,196.3,186.4,215.9,226.1,207.7,244.1,811,2226.5,176,247.3,15,1,0,1,6,127,36.2
2020-07-14 0:00,2258,1851,144,263,4,6.9,19,0,0,2,17,1,4,,37.3,72.4,200.6,187,218.8,226.8,208.6,245.4,811,2226.5,178.9,248.1,9,1,1,1,7,143,36.4
2020-07-15 0:00,2279,1851,165,263,15,8.3,21,0,0,0,21,2,6,,38.2,75.1,206.2,188.3,221,228.9,208.6,245.4,811,2226.5,180,250.8,13,2,0,0,6,162,35.8
2020-07-16 0:00,2301,1855,183,263,6,8.4,22,0,0,1,21,,6,,40,76.8,209.9,188.9,224,233.2,208.6,245.4,814,2226.5,181,254,14,0,1,0,7,178,35.4
2020-07-17 0:00,2331,1858,210,263,17,9.1,30,0,1,0,29,,6,1,43.6,83,214.9,189.6,226.2,236.8,208.6,246.8,816.9,2226.5,182.2,258.5,15,0,1,1,13,200,35.5
2020-07-18 0:00,2357,1864,230,263,16,10.4,26,0,2,0,24,2,7,1,43.6,89.2,217.3,193.4,230.7,238.2,209.4,246.8,816.9,2226.5,184.7,260.9,20,0,2,0,4,223,32.7
2020-07-19 0:00,2375,1864,248,263,28,13.1,18,0,0,0,18,,7,1,43.6,92.7,222.3,195.2,232.2,238.9,209.4,246.8,816.9,2226.5,186.2,262.8,12,0,0,2,4,239,31.8
2020-07-20 0:00,2405,1869,273,263,47,19,30,0,3,0,27,2,9,3,47.3,97.1,226.6,196.5,238.1,240.4,211.1,246.8,816.9,2226.5,187.6,267,16,0,3,1,10,262,31.3
2020-07-21 0:00,2429,1874,292,263,23,21.7,24,0,1,0,23,,9,3,49.1,101.6,231,198.4,241.1,241.8,211.9,246.8,816.9,2226.5,189.7,269.5,17,0,1,1,5,279,30.5
2020-07-22 0:00,2456,1882,311,263,13,21.4,27,0,3,1,23,2,10,3,54.6,105.1,234.7,201.6,242.6,243.2,213.6,246.8,816.9,2226.5,191.6,272.6,16,2,3,1,5,294,29.3
2020-07-23 0:00,2475,1891,321,263,30,24.9,19,0,1,1,17,1,11,3,56.4,107.7,237.2,204.7,242.6,245.4,215.3,246.8,816.9,2226.5,193.8,274.1,10,1,2,1,5,305,29.2
2020-07-24 0:00,2498,1899,336,263,34,27.3,23,0,4,1,18,,8,3,59.1,113.9,240.3,207.3,244,245.4,217,246.8,816.9,2226.5,194.9,277.3,15,0,5,0,3,312,27.6
2020-07-25 0:00,2510,1912,335,263,26,28.7,12,0,1,1,10,,8,3,61.8,113.9,242.1,207.9,245.5,247.5,217,246.8,816.9,2226.5,196.3,278.2,6,1,2,0,3,317,27.1
2020-07-26 0:00,2518,1917,338,263,21,27.7,8,0,1,0,7,2,10,4,62.7,114.8,242.1,208.5,246.3,247.5,220.3,246.8,816.9,2226.5,196.8,279.1,3,1,1,1,2,302,26.5
2020-07-27 0:00,2533,1929,340,264,22,24.1,15,0,1,1,13,1,10,4,62.7,114.8,247.1,209.8,246.3,248.2,222,248.1,819.9,2226.5,198.2,280.6,7,0,2,2,4,294,26.5
2020-07-28 0:00,2553,1961,328,264,14,22.9,20,0,1,2,17,1,11,4,64.6,118.3,250.2,212.3,247.7,249.7,222,248.1,819.9,2237.8,200.1,282.5,11,0,3,1,5,295,25.8
2020-07-29 0:00,2568,1982,322,264,20,23.9,15,2,0,2,11,2,12,4,66.4,119.2,252,214.8,248.5,250.4,222.9,249.4,822.9,2237.8,201.9,283.6,8,0,4,0,3,289,25.3
2020-07-30 0:00,2588,1993,331,264,19,22.3,20,1,1,0,18,1,13,4,67.3,125.4,255.7,216.1,248.5,251.1,223.7,250.7,825.9,2237.8,204.6,284.7,9,3,2,1,5,287,24.7
2020-07-31 0:00,2598,2016,318,264,17,19.9,10,0,0,1,9,1,14,3,69.1,126.3,257,218,248.5,251.8,224.5,250.7,825.9,2237.8,205.7,285.5,3,1,1,1,4,267,23.2
2020-08-01 0:00,2616,2046,306,264,15,18.3,18,0,0,0,18,1,14,2,70.9,128.9,260.7,219.9,249.2,253.2,225.4,250.7,825.9,2237.8,208.2,286.4,7,2,0,0,9,259,25.9
2020-08-02 0:00,2624,2069,291,264,2,15.6,8,0,0,0,8,,14,2,70.9,129.8,261.9,221.8,249.2,254.7,225.4,250.7,825.9,2237.8,209,287.2,4,0,0,0,4,249,26.9
2020-08-03 0:00,2633,2090,279,264,10,13.9,9,0,1,1,7,,13,1,72.7,131.6,261.9,223.1,250,255.4,225.4,252,825.9,2237.8,210,287.9,3,2,2,0,2,228,25.9
2020-08-04 0:00,2645,2114,267,264,20,14.7,12,0,0,1,11,1,12,1,74.6,135.1,262.5,224.3,250.7,256.1,226.2,252,825.9,2237.8,210.6,289.6,7,3,1,0,1,216,25.5
2020-08-05 0:00,2654,2144,246,264,12,13.6,9,1,0,0,8,1,13,1,74.6,136.9,263.8,226.8,250.7,256.8,226.2,252,825.9,2237.8,211.9,290,3,2,1,1,2,198,26.3
2020-08-06 0:00,2664,2177,223,264,14,12.9,10,0,0,0,10,1,12,2,78.2,136.9,264.4,228.1,251.5,258.3,226.2,252,825.9,2237.8,212.9,290.9,3,1,0,1,5,189,27.5
2020-08-07 0:00,2676,2188,224,264,6,11.3,12,0,0,3,9,1,12,2,80,140.4,266.3,228.1,251.5,258.3,227.9,253.4,825.9,2237.8,213.1,292.9,5,4,2,0,1,178,28.1
2020-08-08 0:00,2682,2211,207,264,14,11.1,6,1,0,1,4,1,13,1,81.8,140.4,267.5,228.1,252.2,259,227.9,253.4,825.9,2237.8,213.5,293.7,3,0,2,0,1,172,27.9
2020-08-09 0:00,2686,2223,199,264,18,13.4,4,0,0,1,3,2,15,2,81.8,141.3,268.1,228.7,252.2,259.7,227.9,253.4,825.9,2237.8,213.8,294,0,1,1,0,2,168,28.6
2020-08-10 0:00,2698,2234,200,264,8,13.1,12,2,0,0,10,,15,1,81.8,141.3,270.6,230.6,253.7,260.4,228.7,254.7,825.9,2237.8,214.8,295.4,7,0,2,1,2,165,27.9
2020-08-11 0:00,2711,2243,204,264,8,11.4,13,2,0,1,10,,15,1,83.7,143.9,272.4,230.6,254.4,262.5,228.7,256,825.9,2237.8,216,296.7,8,1,3,0,1,158,26.6
2020-08-12 0:00,2718,2267,187,264,12,11.4,7,3,0,0,4,,13,2,83.7,144.8,272.4,232.5,255.9,263.3,228.7,256,825.9,2237.8,216.9,297,3,0,3,0,1,150,26.7
2020-08-13 0:00,2740,2286,190,264,11,11,22,0,0,0,22,,12,2,89.1,150.1,277.4,233.8,255.9,263.3,228.7,256,825.9,2237.8,219.6,298.5,9,9,0,2,2,152,24.3
2020-08-14 0:00,2751,2303,184,264,6,11,11,4,0,1,6,1,13,2,89.1,151.9,279.3,234.4,257.4,264.7,229.6,256,825.9,2237.8,220.8,299.4,4,0,5,1,1,153,22.2
2020-08-15 0:00,2755,2315,176,264,2,9.3,4,0,0,0,4,1,14,2,90,151.9,279.9,235.1,257.4,265.4,229.6,256,825.9,2237.8,221.2,299.8,1,2,0,0,1,139,18.7
2020-08-16 0:00,2758,2339,155,264,26,10.4,3,0,0,0,3,,14,2,90,151.9,281.7,235.1,257.4,265.4,229.6,256,825.9,2237.8,221.4,300.2,1,1,0,0,1,134,17.2
2020-08-17 0:00,2782,2345,172,265,8,10.4,24,1,0,5,18,1,13,1,90.9,155.4,286.7,237,257.4,268.3,232.1,256,825.9,2249.1,223.7,302.4,14,3,6,0,1,149,14.8
2020-08-18 0:00,2808,2353,190,265,15,11.4,26,1,0,1,24,,10,1,91.8,160.7,290.4,238.2,258.9,272.6,233.8,256,825.9,2260.4,227.4,303.7,10,3,2,2,9,163,18.4
2020-08-19 0:00,2832,2366,201,265,23,13,24,4,2,3,15,2,12,1,97.3,163.4,291.6,240.7,259.6,275.4,236.3,257.3,825.9,2260.4,229.3,306.3,10,3,9,0,2,178,16.9
2020-08-20 0:00,2849,2374,209,266,24,14.9,17,1,0,0,16,3,11,,98.2,166,295.4,242.6,261.1,276.9,236.3,257.3,825.9,2260.4,230.3,308.6,4,6,1,3,3,185,15.1
2020-08-21 0:00,2870,2390,214,266,16,16.3,21,3,0,2,16,,11,,99.1,168.7,297.2,247.1,263.3,278.3,237.1,257.3,828.9,2260.4,231.8,311,10,3,5,1,2,194,14.9
2020-08-22 0:00,2889,2401,222,266,16,18.3,19,1,0,0,18,1,12,,100,173.1,301.6,247.1,264.8,280.4,238,257.3,828.9,2260.4,234.3,312.1,9,4,1,0,5,207,15.9
2020-08-23 0:00,2906,2409,231,266,13,16.4,17,0,1,1,15,,12,,100.9,176.6,304.6,247.7,267,281.1,238,258.6,828.9,2271.7,236.1,313.6,3,5,2,1,6,220,16.8
2020-08-24 0:00,2925,2413,246,266,19,18,19,2,0,0,17,1,13,1,101.8,181,308.4,249.6,267.8,281.9,238,261.3,828.9,2271.7,237.8,315.5,7,2,2,1,7,227,18.5
2020-08-25 0:00,2939,2422,251,266,23,19.1,14,0,0,1,13,4,16,2,102.8,182.8,309,251.5,269.3,284,238.8,262.6,828.9,2271.7,240.1,315.8,4,3,1,1,5,228,20.2
2020-08-26 0:00,2957,2431,260,266,15,18,18,1,0,4,13,,16,2,102.8,183.7,313.3,253.4,271.5,285.4,239.7,262.6,828.9,2283,241.9,317.5,6,2,4,0,6,239,21.3
2020-08-27 0:00,2970,2441,263,266,16,16.9,13,1,0,3,9,1,14,2,102.8,188.1,315.8,253.4,273,285.4,240.5,263.9,828.9,2283,243,318.8,7,2,4,0,0,230,21.3
2020-08-28 0:00,2997,2458,273,266,20,17.4,27,0,4,3,20,1,14,1,105.5,191.6,320.1,254,277.4,288.3,242.2,263.9,828.9,2283,245.9,321.1,14,2,6,0,5,246,21.5
2020-08-29 0:00,3018,2465,287,266,12,16.9,21,0,1,2,18,,14,1,106.4,194.3,322.6,255.9,281.1,288.3,244.7,266.6,828.9,2283,248.2,322.7,8,3,3,4,3,263,20.9
2020-08-30 0:00,3038,2470,302,266,16,17.3,20,0,2,6,12,2,15,1,108.2,196,325.1,257.8,281.9,289.7,246.4,267.9,831.8,2305.6,249.4,325.3,5,5,7,0,3,280,20.4
2020-08-31 0:00,3058,2483,308,267,13,16.4,20,1,0,3,16,1,16,1,109.1,197.8,327.6,259.7,284.8,291.2,248.9,269.2,831.8,2305.6,251.3,327.2,7,5,4,2,2,276,21
2020-09-01 0:00,3083,2504,312,267,18,15.7,25,1,0,2,22,,16,1,111.8,201.3,332.5,260.3,287.8,291.2,252.3,269.2,834.8,2305.6,253.8,329.4,10,4,3,2,6,275,20
2020-09-02 0:00,3119,2531,321,267,14,15.6,36,1,0,9,26,,14,1,114.6,208.4,338.1,262.9,290.8,291.9,253.1,270.5,846.8,2316.9,257.5,332.6,17,4,10,2,3,287,19.5
2020-09-03 0:00,3141,2552,322,267,24,16.7,22,1,0,4,17,,12,1,116.4,209.3,341.2,264.1,294.5,294,253.1,271.8,855.7,2316.9,258.9,335.4,7,4,5,2,4,292,19.5
2020-09-04 0:00,3163,2571,325,267,23,17.1,22,0,0,3,19,3,15,1,119.1,211.1,343.7,266,297.4,294.7,254,277.1,855.7,2316.9,261.2,337.3,11,4,3,1,3,293,19.8
2020-09-05 0:00,3188,2590,331,267,17,17.9,25,1,0,11,13,2,17,1,119.1,211.9,348,269.8,297.4,294.7,255.6,282.4,867.6,2328.2,263.3,339.9,7,1,12,1,4,299,19.1
2020-09-06 0:00,3209,2607,335,267,26,19.3,21,1,1,3,16,1,18,1,120,213.7,352.9,271.7,298.2,296.9,257.3,282.4,870.6,2328.2,264.3,342.8,8,4,4,1,4,303,18.2
2020-09-07 0:00,3250,2623,360,267,29,21.6,41,3,0,5,33,,16,1,120.9,219.9,358.5,274.9,304.9,300.5,259.9,282.4,876.6,2328.2,268.5,346.4,16,6,8,1,10,325,17.8
2020-09-08 0:00,3302,2639,396,267,24,22.4,52,0,2,14,36,3,17,1,123.7,226.1,366.6,278,309.3,301.9,267.4,287.7,885.5,2328.2,273.3,351.4,15,11,15,1,10,363,17.4
2020-09-09 0:00,3347,2653,427,267,15,22.6,45,2,2,10,31,,16,1,125.5,232.2,376.5,281.2,315.2,303.3,269.1,290.3,888.5,2328.2,277.2,356.1,18,5,14,2,6,390,16.2
2020-09-10 0:00,3424,2670,487,267,33,23.9,77,1,3,21,52,2,17,2,127.3,242.8,386.4,288.1,321.2,308.3,275.8,300.9,894.5,2362.1,284.9,363,19,19,24,0,15,454,17.2
2020-09-11 0:00,3454,2685,502,267,60,29.1,30,0,4,1,25,,16,1,132.8,246.4,392,291.3,321.9,310.5,277.5,300.9,894.5,2362.1,287.8,365.7,13,2,5,2,8,457,17.7
2020-09-12 0:00,3503,2705,530,268,47,33.4,49,0,3,4,42,1,16,,135.5,249,404.3,299.5,324.1,313.3,279.2,300.9,894.5,2373.4,292.9,370,23,7,7,0,12,485,18.6
2020-09-13 0:00,3538,2726,542,270,31,34.1,35,1,0,5,29,1,15,1,139.1,251.7,410.5,303.3,327.1,315.5,281.7,302.2,897.4,2373.4,295.7,373.8,11,7,6,2,9,500,19.2
2020-09-14 0:00,3607,2743,592,272,59,38.4,69,0,0,19,50,1,15,1,143.7,261.4,420.4,310.3,335.3,321.2,281.7,308.8,903.4,2373.4,301.5,381,25,10,19,1,14,549,19.7
2020-09-15 0:00,3680,2765,642,273,41,40.9,73,0,3,15,55,1,16,1,150.9,268.4,433.4,312.8,342.7,325.5,285.1,316.7,912.3,2407.3,308.1,388.3,26,13,17,1,16,597,19.8
2020-09-16 0:00,3757,2799,685,273,41,44.6,77,0,3,7,67,1,16,,160,276.4,450.2,321,347.9,329.1,287.6,316.7,921.3,2407.3,315.1,395.9,28,15,10,3,21,638,21.3
2020-09-17 0:00,3806,2821,710,275,58,48.1,49,2,6,4,37,2,16,2,164.6,287.9,459.4,323.5,350.1,331.9,289.3,319.3,924.3,2407.3,318.2,402.1,17,11,12,0,9,665,21.2
2020-09-18 0:00,3894,2841,778,275,47,46.3,88,1,3,6,78,,16,2,178.2,296.7,474.9,330.5,359,335.5,295.2,320.7,927.3,2418.6,325.9,411,44,17,10,2,15,731,20.9
2020-09-19 0:00,3964,2860,828,276,47,46.3,70,2,3,4,61,,15,2,186.4,305.5,489.8,336.8,366.4,339.1,296,322,927.3,2418.6,333.4,416.8,36,13,9,0,12,776,20.7
2020-09-20 0:00,4006,2870,858,278,76,52.7,42,1,4,3,34,2,16,2,191,311.7,497.8,341.2,370.1,341.2,296,323.3,927.3,2429.9,337.3,420.9,12,9,8,1,12,797,21.2
2020-09-21 0:00,4113,2900,933,280,55,52.1,107,2,3,22,80,1,17,3,200,322.3,517,353.2,383.5,348.4,298.5,323.3,933.2,2452.5,347.3,431.1,32,28,27,1,19,863,20.6
2020-09-22 0:00,4221,2931,1010,280,85,58.4,108,0,1,26,81,3,20,3,210.1,329.4,539.9,364,393.1,356.3,302.7,328.6,939.2,2452.5,356,442.8,31,29,25,0,23,919,20.8
2020-09-23 0:00,4326,2975,1070,281,66,62,105,0,5,24,76,2,21,3,221,343.5,555.4,370.3,402.8,365.6,309.5,333.9,951.1,2452.5,367.2,451.6,41,13,28,1,22,979,21.1
2020-09-24 0:00,4430,3022,1126,282,38,59.1,104,2,5,20,77,2,23,3,231,354.1,574,379.1,410.9,371.3,317,339.1,960,2475.1,376.7,461.8,30,27,27,0,20,1006,21.1
2020-09-25 0:00,4549,3075,1190,284,57,60.6,119,4,12,15,88,4,26,3,241.9,369.1,596.3,388.6,421.3,379.9,319.6,341.8,977.9,2497.7,388.7,472.5,40,30,31,2,16,1095,20.1
2020-09-26 0:00,4633,3110,1237,286,76,64.7,84,3,3,13,65,3,27,4,243.7,378.8,614.9,394.9,430.2,385.6,324.6,347.1,980.9,2497.7,395.8,481.2,41,13,16,0,14,1130,19.6
2020-09-27 0:00,4715,3161,1266,288,109,69.4,82,2,4,12,64,2,28,4,249.2,386.8,631.6,403.1,436.9,391.3,328,349.7,983.9,2531.6,402.2,490.3,36,11,18,1,16,1177,19.5
2020-09-28 0:00,4833,3206,1338,289,83,73.4,118,3,4,13,98,6,33,4,256.4,404.4,652,413.9,447.3,397.8,335.5,352.3,989.9,2576.9,414.6,500.4,45,29,19,2,23,1226,19.4
2020-09-29 0:00,4940,3280,1368,292,59,69.7,107,5,9,18,75,4,33,3,261.9,414.2,672.5,420.2,462.1,404.9,345.6,355,992.8,2599.5,424.6,510.6,41,18,30,1,17,1260,19
2020-09-30 0:00,5023,3331,1400,292,109,75.9,83,1,5,10,67,5,36,5,266.4,423.9,683,429,469.5,414.2,351.5,358.9,1001.8,2599.5,430,520.9,46,9,15,1,12,1266,18.2
2020-10-01 0:00,5124,3394,1436,294,107,85.7,101,2,10,10,79,3,35,5,273.7,440.6,695.4,437.3,478.4,424.9,356.6,364.2,1010.7,2610.8,438.3,531.5,42,21,21,1,16,1318,18
2020-10-02 0:00,5220,3441,1485,294,115,94,96,0,4,13,79,1,35,5,283.7,445.9,712.7,444.8,489.6,432.8,360.8,370.8,1016.7,2622.1,446.2,541.7,41,16,17,1,21,1326,18.3
2020-10-03 0:00,5291,3499,1497,295,65,92.4,71,2,1,5,63,5,38,6,285.5,447.7,727.6,452.4,495.5,440.7,365.8,377.4,1016.7,2633.4,454,547.5,31,18,8,0,14,1327,18.5
2020-10-04 0:00,5348,3574,1479,295,77,87.9,57,1,2,7,47,3,39,6,288.3,453,738.7,455.6,502.2,445.7,369.2,380,1019.7,2656,459.4,552.9,31,5,10,0,11,1342,18.2
2020-10-05 0:00,5427,3654,1478,295,83,87.9,79,3,3,13,60,3,40,6,291,463.6,750.5,464.4,510.3,450.7,373.4,382.7,1028.6,2689.9,465.9,561.3,33,6,19,1,20,1314,18.6
2020-10-06 0:00,5504,3755,1454,295,139,99.3,77,5,3,14,55,2,41,7,298.3,470.7,761,471.4,516.3,456.4,378.4,386.6,1040.5,2735.1,473.1,568.7,29,11,21,0,16,1283,18.6
2020-10-07 0:00,5606,3844,1466,296,173,108.4,102,13,4,22,63,3,43,10,305.5,491,775.2,478.3,525.2,460.7,382.6,391.9,1058.4,2780.3,482.4,578.8,32,15,38,1,16,1280,18.1
2020-10-08 0:00,5687,3969,1420,298,86,105.4,81,4,5,15,57,2,43,9,312.8,507.8,782.7,484,531.8,465.7,388.5,395.9,1070.4,2814.2,491.2,585.3,34,11,23,0,13,1257,17.9
2020-10-09 0:00,5772,4050,1424,298,96,102.7,85,5,2,18,60,2,44,9,320.1,517.5,789.5,491,545.2,475,393.6,395.9,1091.2,2814.2,499.7,592.9,35,10,25,1,14,1223,18.2
2020-10-10 0:00,5837,4127,1412,298,68,103.1,65,5,2,7,51,6,50,9,326.4,524.5,796.3,496,556.3,479.3,398.6,397.2,1097.2,2825.5,504.8,600.2,28,7,13,0,17,1204,18.8
2020-10-11 0:00,5905,4224,1383,298,141,112.3,68,6,4,8,50,5,53,10,330.1,539.5,804.3,502.3,562.3,483.6,401.1,405.1,1100.2,2825.5,511.7,606.2,28,12,18,0,10,1190,18.5
2020-10-12 0:00,5966,4324,1344,298,65,109.7,61,2,3,13,43,3,53,10,334.6,545.7,814.9,504.9,569.7,490,405.3,407.8,1100.2,2848.1,516.7,612.7,17,11,18,1,14,1133,18.6
2020-10-13 0:00,6052,4389,1364,299,74,100.4,86,4,3,10,69,1,52,7,343.7,560.7,827.3,509.3,580.8,497.9,407.9,410.4,1100.2,2859.4,525,620.7,35,14,17,3,17,1112,19
2020-10-14 0:00,6118,4453,1363,302,84,87.7,66,1,1,16,48,2,52,7,347.4,569.6,832.8,515.6,588.2,505.8,410.4,418.3,1106.1,2870.7,530.3,627.9,25,9,18,0,14,1095,19.5
2020-10-15 0:00,6204,4511,1391,302,107,90.7,86,4,5,25,52,5,56,8,351.9,585.5,840.3,521.9,596.4,518.6,414.6,422.3,1118.1,2870.7,538.2,636.3,27,9,34,4,12,1080,19.4
2020-10-16 0:00,6277,4565,1409,303,78,88.1,73,2,4,9,58,4,54,8,354.6,596.1,848.3,527.6,605.3,526.5,418.8,428.9,1124,2882,545.1,643.2,29,9,15,1,19,1057,19.6
2020-10-17 0:00,6323,4623,1397,303,64,87.6,46,1,0,8,37,6,57,8,354.6,599.6,854.5,530.8,608.2,530.8,426.4,431.5,1138.9,2893.3,548.8,648.2,20,13,9,0,4,1032,19.1
2020-10-18 0:00,6380,4713,1362,305,74,78,57,1,5,12,39,2,56,6,355.5,607.5,861.9,534.6,611.2,536.5,430.6,435.5,1153.8,2938.5,553.4,654.4,15,14,18,0,10,1032,19
2020-10-19 0:00,6444,4796,1341,307,70,78.7,64,1,0,6,57,3,55,6,363.7,618.1,866.3,539.6,617.1,543,435.6,439.4,1159.8,2938.5,559,660.9,37,9,7,0,11,1017,18.4
